Number,Start date,End date,Start_hour,Start_dayofweek,Start station number,Start station,End station number,End station,Bike number,Bike model,Trip_duration_minutes,Start_lat,Start_lon,End_lat,End_lon,Trip_distance_km,duration,destination
133257408,2023-08-17 16:20:00,2023-08-17 16:31:00,16,3,1219,"Lower Marsh, Waterloo",200132,"Gaywood  Street, Elephant & Castle",35689,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.49605,-0.104193,0.8134152861611408,11.0,535
133257992,2023-08-17 16:38:00,2023-08-17 16:48:00,16,3,1219,"Lower Marsh, Waterloo",1070,"Bricklayers Arms, Borough",60224,PBSC_EBIKE,10.0,51.5001394,-0.1139359999999953,51.49506109,-0.085814489,2.026932436322464,10.0,108
133258955,2023-08-17 17:03:00,2023-08-17 17:19:00,17,3,1219,"Lower Marsh, Waterloo",200056,"Vauxhall Walk, Vauxhall",59157,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.488124,-0.120903,1.4204461659415744,16.0,469
133259803,2023-08-17 17:18:00,2023-08-17 17:29:00,17,3,1219,"Lower Marsh, Waterloo",960,"Hop Exchange, The Borough",30530,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.50462759,-0.091773776,1.6131393962675515,11.0,1
133259854,2023-08-17 17:20:00,2023-08-17 17:37:00,17,3,1219,"Lower Marsh, Waterloo",1080,"Great Tower Street, Monument",57198,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.51048489,-0.082989638,2.4312460823817177,17.0,118
133260199,2023-08-17 17:26:00,2023-08-17 17:43:00,17,3,1219,"Lower Marsh, Waterloo",1196,"Vincent Square, Westminster",57823,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.49398524,-0.136928582,1.7325308847679433,17.0,224
133260744,2023-08-17 17:36:00,2023-08-17 17:57:00,17,3,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",55171,CLASSIC,21.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,21.0,755
133261948,2023-08-17 17:55:00,2023-08-17 18:10:00,17,3,1219,"Lower Marsh, Waterloo",991,"Crosswall, Tower",59632,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.51159481,-0.077121322,2.848654820711113,15.0,30
133263409,2023-08-17 18:19:00,2023-08-17 18:28:00,18,3,1219,"Lower Marsh, Waterloo",22161,"Vincent Street, Pimlico",54095,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.493072,-0.129925,1.357456452181958,9.0,393
133263742,2023-08-17 18:25:00,2023-08-17 18:51:00,18,3,1219,"Lower Marsh, Waterloo",300031,"Islington Green, Angel",55227,CLASSIC,26.0,51.5001394,-0.1139359999999953,51.53638435,-0.102757578,4.103803186877743,26.0,682
133265443,2023-08-17 18:56:00,2023-08-17 19:17:00,18,3,1219,"Lower Marsh, Waterloo",300252,"Canada Water Station, Rotherhithe",55494,CLASSIC,21.0,51.5001394,-0.1139359999999953,51.498439,-0.049150215,4.488556320828439,21.0,799
133266171,2023-08-17 19:13:00,2023-08-17 19:23:00,19,3,1219,"Lower Marsh, Waterloo",1070,"Bricklayers Arms, Borough",57206,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.49506109,-0.085814489,2.026932436322464,10.0,108
133266210,2023-08-17 19:14:00,2023-08-17 19:30:00,19,3,1219,"Lower Marsh, Waterloo",2587,"Wormwood Street, Liverpool Street",59127,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.51615461,-0.082422399,2.815675614095445,16.0,259
133267568,2023-08-17 19:50:00,2023-08-17 20:10:00,19,3,1219,"Lower Marsh, Waterloo",200032,"Kennington Oval, Oval",55414,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.483145,-0.113134,1.8905066338191232,20.0,446
133267613,2023-08-17 19:51:00,2023-08-17 20:11:00,19,3,1219,"Lower Marsh, Waterloo",200032,"Kennington Oval, Oval",22160,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.483145,-0.113134,1.8905066338191232,20.0,446
133268877,2023-08-17 20:35:00,2023-08-17 20:42:00,20,3,1219,"Lower Marsh, Waterloo",200056,"Vauxhall Walk, Vauxhall",58354,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.488124,-0.120903,1.4204461659415744,7.0,469
133269529,2023-08-17 21:06:00,2023-08-17 21:15:00,21,3,1219,"Lower Marsh, Waterloo",200223,"Ashmole Estate, Oval",60313,PBSC_EBIKE,9.0,51.5001394,-0.1139359999999953,51.48267821,-0.117661574,1.958653688757192,9.0,623
133270941,2023-08-17 22:33:00,2023-08-17 22:48:00,22,3,1219,"Lower Marsh, Waterloo",200132,"Gaywood  Street, Elephant & Castle",55840,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.49605,-0.104193,0.8134152861611408,15.0,535
133271147,2023-08-17 22:48:00,2023-08-17 23:03:00,22,3,1219,"Lower Marsh, Waterloo",22160,"Chelsea Bridge, Pimlico",57310,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.485821,-0.149004,2.9032892166846342,15.0,392
133271778,2023-08-17 23:51:00,2023-08-18 00:05:00,23,3,1219,"Lower Marsh, Waterloo",2637,"Bermondsey Street, Bermondsey",55486,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.49785559,-0.081608045,2.252168452574106,14.0,264
133271845,2023-08-18 00:02:00,2023-08-18 00:20:00,0,4,1219,"Lower Marsh, Waterloo",200133,"South Lambeth Road, Vauxhall",41673,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.481747,-0.124642,2.175319166092176,18.0,536
133271891,2023-08-18 00:10:00,2023-08-18 00:20:00,0,4,1219,"Lower Marsh, Waterloo",200133,"South Lambeth Road, Vauxhall",59496,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.481747,-0.124642,2.175319166092176,10.0,536
133273504,2023-08-18 07:16:00,2023-08-18 07:36:00,7,4,1219,"Lower Marsh, Waterloo",1035,"Boston Place, Marylebone",60407,PBSC_EBIKE,20.0,51.5001394,-0.1139359999999953,51.522511,-0.162298,4.170050467746102,20.0,73
133274717,2023-08-18 08:08:00,2023-08-18 08:27:00,8,4,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",59613,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,19.0,5
133274806,2023-08-18 08:11:00,2023-08-18 08:15:00,8,4,1219,"Lower Marsh, Waterloo",200076,"Westminster Bridge Road, Elephant & Castle",52779,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.498386,-0.107913,0.4602571342084621,4.0,488
133275258,2023-08-18 08:27:00,2023-08-18 08:37:00,8,4,1219,"Lower Marsh, Waterloo",1165,"Riverlight North, Nine Elms",59949,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.482362,-0.13612398,2.503466772998404,10.0,196
133275921,2023-08-18 08:46:00,2023-08-18 09:10:00,8,4,1219,"Lower Marsh, Waterloo",1077,"Royal London Hospital, Whitechapel",20285,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.518675,-0.06111,4.196842454392171,24.0,115
133276094,2023-08-18 08:51:00,2023-08-18 08:58:00,8,4,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",53492,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,7.0,37
133277225,2023-08-18 09:48:00,2023-08-18 09:57:00,9,4,1219,"Lower Marsh, Waterloo",200074,"Bury Place, Holborn",55124,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.51742,-0.1231899999999939,2.0254350314783816,9.0,487
133278104,2023-08-18 11:27:00,2023-08-18 11:40:00,11,4,1219,"Lower Marsh, Waterloo",2683,"Millbank Tower, Pimlico",59568,CLASSIC,13.0,51.5001394,-0.1139359999999953,51.49188409,-0.125674815,1.2259727289468378,13.0,282
133279048,2023-08-18 12:36:00,2023-08-18 12:43:00,12,4,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",54221,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49368637,-0.111014912,0.7454929126758035,7.0,114
133279179,2023-08-18 12:45:00,2023-08-18 12:49:00,12,4,1219,"Lower Marsh, Waterloo",22163,"Southwark Station 2, Southwark",55053,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.509224,-0.124826,1.960579978832086,4.0,395
133281330,2023-08-18 14:27:00,2023-08-18 14:51:00,14,4,1219,"Lower Marsh, Waterloo",1161,"Brushfield Street, Liverpool Street",56735,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.518908,-0.079249,3.180894547650729,24.0,192
133284064,2023-08-18 16:25:00,2023-08-18 16:46:00,16,4,1219,"Lower Marsh, Waterloo",1131,"Graham Street, Angel",52537,CLASSIC,21.0,51.5001394,-0.1139359999999953,51.53266186,-0.099981142,3.74302975155329,21.0,163
133284732,2023-08-18 16:45:00,2023-08-18 17:02:00,16,4,1219,"Lower Marsh, Waterloo",200190,"Queen's Circus, Battersea Park",53622,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.47761941,-0.149551631,3.5144531752883865,17.0,590
133286339,2023-08-18 17:24:00,2023-08-18 17:34:00,17,4,1219,"Lower Marsh, Waterloo",1189,"Long Lane , Bermondsey",58899,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.49907558,-0.085666316,1.96042971275128,10.0,217
133286608,2023-08-18 17:31:00,2023-08-18 17:49:00,17,4,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",21075,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,18.0,755
133287769,2023-08-18 17:58:00,2023-08-18 18:02:00,17,4,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",59311,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,4.0,37
133288416,2023-08-18 18:12:00,2023-08-18 19:05:00,18,4,1219,"Lower Marsh, Waterloo",1157,"Black Lion Gate, Kensington Gardens",23241,CLASSIC,53.0,51.5001394,-0.1139359999999953,51.50990837,-0.187842717,5.229358225705356,53.0,188
133288425,2023-08-18 18:12:00,2023-08-18 19:05:00,18,4,1219,"Lower Marsh, Waterloo",1157,"Black Lion Gate, Kensington Gardens",15247,CLASSIC,53.0,51.5001394,-0.1139359999999953,51.50990837,-0.187842717,5.229358225705356,53.0,188
133288444,2023-08-18 18:12:00,2023-08-18 19:05:00,18,4,1219,"Lower Marsh, Waterloo",1157,"Black Lion Gate, Kensington Gardens",23208,CLASSIC,53.0,51.5001394,-0.1139359999999953,51.50990837,-0.187842717,5.229358225705356,53.0,188
133288502,2023-08-18 18:14:00,2023-08-18 18:31:00,18,4,1219,"Lower Marsh, Waterloo",200216,"Clements Road, Bermondsey",59638,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.4954,-0.061698585,3.654275071055429,17.0,616
133289409,2023-08-18 18:35:00,2023-08-18 18:59:00,18,4,1219,"Lower Marsh, Waterloo",3477,"Porchester Place, Paddington",31015,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.5147461,-0.1651640000000043,3.8997679806192265,24.0,349
133289466,2023-08-18 18:36:00,2023-08-18 18:41:00,18,4,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",51971,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133290019,2023-08-18 18:51:00,2023-08-18 19:01:00,18,4,1219,"Lower Marsh, Waterloo",1118,"Hampton Street, Walworth",55028,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.49217002,-0.101536865,1.2337051830912131,10.0,153
133292284,2023-08-18 20:11:00,2023-08-18 20:30:00,20,4,1219,"Lower Marsh, Waterloo",995,"Little Argyll Street, West End",35351,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.51449962,-0.141423695,2.4837199177922358,19.0,34
133292309,2023-08-18 20:12:00,2023-08-18 20:19:00,20,4,1219,"Lower Marsh, Waterloo",300246,"Belvedere Road 2, South Bank",51819,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.50621,-0.114842,0.6779265156101343,7.0,794
133292536,2023-08-18 20:25:00,2023-08-18 20:34:00,20,4,1219,"Lower Marsh, Waterloo",200193,"Snowsfields, London Bridge",22053,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.50215353,-0.083632928,2.1094627167904827,9.0,593
133293231,2023-08-18 21:14:00,2023-08-18 21:18:00,21,4,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",51101,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,4.0,37
133293257,2023-08-18 21:15:00,2023-08-18 21:27:00,21,4,1219,"Lower Marsh, Waterloo",200056,"Vauxhall Walk, Vauxhall",50631,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.488124,-0.120903,1.4204461659415744,12.0,469
133293391,2023-08-18 21:24:00,2023-08-18 21:35:00,21,4,1219,"Lower Marsh, Waterloo",200207,"Hartington Road, Stockwell",55124,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.47787084,-0.126874471,2.633215181472928,11.0,607
133293796,2023-08-18 22:28:00,2023-08-18 22:32:00,22,4,1219,"Lower Marsh, Waterloo",200039,"Sail Street, Vauxhall",30733,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.495656,-0.114605,0.5006777062662104,4.0,453
133293823,2023-08-18 22:33:00,2023-08-18 22:41:00,22,4,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",10285,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.49368637,-0.111014912,0.7454929126758035,8.0,114
133295966,2023-08-19 08:19:00,2023-08-19 08:28:00,8,5,1219,"Lower Marsh, Waterloo",3481,"Rodney Road , Walworth",60475,PBSC_EBIKE,9.0,51.5001394,-0.1139359999999953,51.49148474,-0.090220911,1.902990197423461,9.0,353
133296086,2023-08-19 08:32:00,2023-08-19 08:57:00,8,5,1219,"Lower Marsh, Waterloo",1077,"Royal London Hospital, Whitechapel",13014,CLASSIC,25.0,51.5001394,-0.1139359999999953,51.518675,-0.06111,4.196842454392171,25.0,115
133300177,2023-08-19 11:50:00,2023-08-19 12:05:00,11,5,1219,"Lower Marsh, Waterloo",2688,"Clifford Street, Mayfair",20267,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.51066202,-0.142345694,2.288094806623993,15.0,286
133300350,2023-08-19 11:56:00,2023-08-19 12:31:00,11,5,1219,"Lower Marsh, Waterloo",1219,"Lower Marsh, Waterloo",21780,CLASSIC,35.0,51.5001394,-0.1139359999999953,51.5001394,-0.1139359999999953,0.0,35.0,245
133300360,2023-08-19 11:56:00,2023-08-19 12:33:00,11,5,1219,"Lower Marsh, Waterloo",1219,"Lower Marsh, Waterloo",59730,CLASSIC,37.0,51.5001394,-0.1139359999999953,51.5001394,-0.1139359999999953,0.0,37.0,245
133303197,2023-08-19 13:22:00,2023-08-19 13:30:00,13,5,1219,"Lower Marsh, Waterloo",22170,"Kennington Station, Kennington",60292,PBSC_EBIKE,8.0,51.5001394,-0.1139359999999953,51.488852,-0.105593,1.3816201478912564,8.0,402
133305483,2023-08-19 14:28:00,2023-08-19 14:50:00,14,5,1219,"Lower Marsh, Waterloo",973,"Bethnal Green Road, Shoreditch",19648,CLASSIC,22.0,51.5001394,-0.1139359999999953,51.52364804,-0.074754872,3.766305248569335,22.0,14
133310199,2023-08-19 16:50:00,2023-08-19 16:55:00,16,5,1219,"Lower Marsh, Waterloo",1093,"Kennington Cross, Kennington",40819,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.48894022,-0.111435796,1.2572632716462344,5.0,131
133310775,2023-08-19 17:08:00,2023-08-19 17:37:00,17,5,1219,"Lower Marsh, Waterloo",200084,"Doddington Grove, Kennington",51163,CLASSIC,29.0,51.5001394,-0.1139359999999953,51.48692917,-0.102996299,1.6526615960116238,29.0,496
133311798,2023-08-19 17:37:00,2023-08-19 17:53:00,17,5,1219,"Lower Marsh, Waterloo",22179,"Exhibition Road, Knightsbridge",52121,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.499917,-0.174554,4.196076568779865,16.0,411
133311915,2023-08-19 17:41:00,2023-08-19 18:00:00,17,5,1219,"Lower Marsh, Waterloo",1080,"Great Tower Street, Monument",53434,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.51048489,-0.082989638,2.4312460823817177,19.0,118
133312514,2023-08-19 18:00:00,2023-08-19 18:04:00,18,5,1219,"Lower Marsh, Waterloo",200076,"Westminster Bridge Road, Elephant & Castle",55575,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.498386,-0.107913,0.4602571342084621,4.0,488
133316240,2023-08-19 20:23:00,2023-08-19 20:39:00,20,5,1219,"Lower Marsh, Waterloo",1158,"St. Martin's Street, West End",56794,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.50908747,-0.129697889,1.476524340928249,16.0,189
133316267,2023-08-19 20:24:00,2023-08-19 20:41:00,20,5,1219,"Lower Marsh, Waterloo",3452,"Panton Street, West End",59730,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.50963938,-0.131510949,1.611068454159917,17.0,328
133316671,2023-08-19 20:50:00,2023-08-19 21:26:00,20,5,1219,"Lower Marsh, Waterloo",300004,"Harris Academy, Bermondsey",53295,CLASSIC,36.0,51.5001394,-0.1139359999999953,51.492668,-0.072350665,2.996263134818365,36.0,657
133318079,2023-08-19 22:31:00,2023-08-19 22:50:00,22,5,1219,"Lower Marsh, Waterloo",200183,"Battersea Park Road, Nine Elms",24060,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.4795017,-0.141770709,2.996680578671139,19.0,583
133321040,2023-08-20 08:29:00,2023-08-20 09:01:00,8,6,1219,"Lower Marsh, Waterloo",1039,"Wapping High Street, Wapping",40680,CLASSIC,32.0,51.5001394,-0.1139359999999953,51.504904,-0.06797,3.225421237924721,32.0,77
133321041,2023-08-20 08:29:00,2023-08-20 09:01:00,8,6,1219,"Lower Marsh, Waterloo",1039,"Wapping High Street, Wapping",54389,CLASSIC,32.0,51.5001394,-0.1139359999999953,51.504904,-0.06797,3.225421237924721,32.0,77
133323776,2023-08-20 11:00:00,2023-08-20 11:18:00,11,6,1219,"Lower Marsh, Waterloo",1131,"Graham Street, Angel",42018,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.53266186,-0.099981142,3.74302975155329,18.0,163
133325966,2023-08-20 12:29:00,2023-08-20 12:33:00,12,6,1219,"Lower Marsh, Waterloo",22162,"Southwark Station 1, Southwark",21780,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.504043,-0.105312,0.738060890910685,4.0,394
133326058,2023-08-20 12:33:00,2023-08-20 12:56:00,12,6,1219,"Lower Marsh, Waterloo",2660,"Frith Street, Soho",55227,CLASSIC,23.0,51.5001394,-0.1139359999999953,51.51310333,-0.13121385,1.8729505854396145,23.0,269
133326332,2023-08-20 12:45:00,2023-08-20 12:59:00,12,6,1219,"Lower Marsh, Waterloo",3485,"Tyers Gate, Bermondsey",59535,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.50088934,-0.083159352,2.1319814175998206,14.0,357
133326341,2023-08-20 12:45:00,2023-08-20 12:59:00,12,6,1219,"Lower Marsh, Waterloo",3485,"Tyers Gate, Bermondsey",58589,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.50088934,-0.083159352,2.1319814175998206,14.0,357
133327878,2023-08-20 13:40:00,2023-08-20 21:34:00,13,6,1219,"Lower Marsh, Waterloo",200206,"Chicheley Street, South Bank",51768,CLASSIC,474.0,51.5001394,-0.1139359999999953,51.502698,-0.1167474,0.3446903739519257,474.0,606
133327904,2023-08-20 13:41:00,2023-08-20 21:34:00,13,6,1219,"Lower Marsh, Waterloo",200206,"Chicheley Street, South Bank",54207,CLASSIC,473.0,51.5001394,-0.1139359999999953,51.502698,-0.1167474,0.3446903739519257,473.0,606
133328070,2023-08-20 13:46:00,2023-08-20 13:54:00,13,6,1219,"Lower Marsh, Waterloo",1216,"Swan Street, The Borough",58860,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.50029631,-0.092762704,1.4657223255454224,8.0,242
133331823,2023-08-20 15:43:00,2023-08-20 15:55:00,15,6,1219,"Lower Marsh, Waterloo",1015,"New Globe Walk, Bankside",52592,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.5073853,-0.096440751,1.4544807344808608,12.0,53
133331827,2023-08-20 15:43:00,2023-08-20 15:55:00,15,6,1219,"Lower Marsh, Waterloo",1015,"New Globe Walk, Bankside",35351,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.5073853,-0.096440751,1.4544807344808608,12.0,53
133331830,2023-08-20 15:43:00,2023-08-20 15:55:00,15,6,1219,"Lower Marsh, Waterloo",1015,"New Globe Walk, Bankside",23779,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.5073853,-0.096440751,1.4544807344808608,12.0,53
133333213,2023-08-20 16:24:00,2023-08-20 16:42:00,16,6,1219,"Lower Marsh, Waterloo",1100444,"Strand, Strand_OLD",52246,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.509224,-0.124826,1.960579978832086,18.0,801
133333229,2023-08-20 16:25:00,2023-08-20 16:42:00,16,6,1219,"Lower Marsh, Waterloo",1100444,"Strand, Strand_OLD",58589,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.509224,-0.124826,1.960579978832086,17.0,801
133334120,2023-08-20 16:52:00,2023-08-20 17:05:00,16,6,1219,"Lower Marsh, Waterloo",1140,"Grosvenor Road, Pimlico",59535,CLASSIC,13.0,51.5001394,-0.1139359999999953,51.4853572,-0.142207481,2.55591462620486,13.0,172
133334300,2023-08-20 16:58:00,2023-08-20 17:05:00,16,6,1219,"Lower Marsh, Waterloo",300214,"Blackfriars Road, Southwark",57796,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.505461,-0.10454093,0.8792205957737421,7.0,765
133334714,2023-08-20 17:11:00,2023-08-20 17:26:00,17,6,1219,"Lower Marsh, Waterloo",1165,"Riverlight North, Nine Elms",54336,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.482362,-0.13612398,2.503466772998404,15.0,196
133336448,2023-08-20 18:09:00,2023-08-20 18:16:00,18,6,1219,"Lower Marsh, Waterloo",1118,"Hampton Street, Walworth",54535,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49217002,-0.101536865,1.2337051830912131,7.0,153
133336668,2023-08-20 18:16:00,2023-08-20 18:27:00,18,6,1219,"Lower Marsh, Waterloo",994,"Tanner Street, Bermondsey",52479,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.50064702,-0.078600401,2.446576823862751,11.0,33
133337462,2023-08-20 18:44:00,2023-08-20 19:40:00,18,6,1219,"Lower Marsh, Waterloo",1219,"Lower Marsh, Waterloo",57020,CLASSIC,56.0,51.5001394,-0.1139359999999953,51.5001394,-0.1139359999999953,0.0,56.0,245
133337473,2023-08-20 18:44:00,2023-08-20 19:38:00,18,6,1219,"Lower Marsh, Waterloo",1219,"Lower Marsh, Waterloo",59766,CLASSIC,54.0,51.5001394,-0.1139359999999953,51.5001394,-0.1139359999999953,0.0,54.0,245
133338065,2023-08-20 19:05:00,2023-08-20 19:11:00,19,6,1219,"Lower Marsh, Waterloo",966,"New Kent Road, The Borough",52988,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.49443626,-0.092921165,1.5869584956447205,6.0,7
133339901,2023-08-20 20:25:00,2023-08-20 20:37:00,20,6,1219,"Lower Marsh, Waterloo",2679,"George Row, Bermondsey",40244,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.498585,-0.068981764,3.116593260935794,12.0,278
133339944,2023-08-20 20:27:00,2023-08-20 20:42:00,20,6,1219,"Lower Marsh, Waterloo",1052,"Soho Square , Soho",60392,PBSC_EBIKE,15.0,51.5001394,-0.1139359999999953,51.51563144,-0.132328837,2.1419274368321406,15.0,90
133340909,2023-08-20 21:37:00,2023-08-20 21:45:00,21,6,1219,"Lower Marsh, Waterloo",1189,"Long Lane , Bermondsey",60142,PBSC_EBIKE,8.0,51.5001394,-0.1139359999999953,51.49907558,-0.085666316,1.96042971275128,8.0,217
133340975,2023-08-20 21:42:00,2023-08-20 22:05:00,21,6,1219,"Lower Marsh, Waterloo",300083,"Duke Street Hill, London Bridge",59268,CLASSIC,23.0,51.5001394,-0.1139359999999953,51.50630441,-0.087262995,1.969350794983814,23.0,733
133345084,2023-08-21 08:08:00,2023-08-21 08:24:00,8,0,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",53507,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,16.0,5
133346436,2023-08-21 08:37:00,2023-08-21 08:48:00,8,0,1219,"Lower Marsh, Waterloo",200056,"Vauxhall Walk, Vauxhall",56716,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.488124,-0.120903,1.4204461659415744,11.0,469
133347213,2023-08-21 08:53:00,2023-08-21 08:58:00,8,0,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",51744,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133348581,2023-08-21 09:40:00,2023-08-21 09:48:00,9,0,1219,"Lower Marsh, Waterloo",1073,"Kennington Road Post Office, Oval",58363,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.48478899,-0.110683213,1.7216791822838715,8.0,111
133348836,2023-08-21 09:54:00,2023-08-21 10:13:00,9,0,1219,"Lower Marsh, Waterloo",1109,"Wellington Arch, Hyde Park",56180,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.50274025,-0.149569201,2.4833659568247626,19.0,145
133349593,2023-08-21 10:41:00,2023-08-21 10:51:00,10,0,1219,"Lower Marsh, Waterloo",960,"Hop Exchange, The Borough",52626,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.50462759,-0.091773776,1.6131393962675515,10.0,1
133350625,2023-08-21 11:50:00,2023-08-21 12:01:00,11,0,1219,"Lower Marsh, Waterloo",300242,"Allington Street, Victoria",41533,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.496863,-0.1429434,2.040754607209946,11.0,790
133350680,2023-08-21 11:53:00,2023-08-21 11:58:00,11,0,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",58035,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133352108,2023-08-21 13:12:00,2023-08-21 13:28:00,13,0,1219,"Lower Marsh, Waterloo",300061,"Crimscott Street, Bermondsey",59398,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.495598,-0.078893,2.477809865072124,16.0,712
133353605,2023-08-21 14:24:00,2023-08-21 14:33:00,14,0,1219,"Lower Marsh, Waterloo",1190,"Kennington Lane Rail Bridge, Vauxhall",15245,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.4863434,-0.1224923999999987,1.644442760607803,9.0,218
133355809,2023-08-21 16:04:00,2023-08-21 16:12:00,16,0,1219,"Lower Marsh, Waterloo",1190,"Kennington Lane Rail Bridge, Vauxhall",59388,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.4863434,-0.1224923999999987,1.644442760607803,8.0,218
133356799,2023-08-21 16:39:00,2023-08-21 16:50:00,16,0,1219,"Lower Marsh, Waterloo",1070,"Bricklayers Arms, Borough",58050,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.49506109,-0.085814489,2.026932436322464,11.0,108
133356902,2023-08-21 16:42:00,2023-08-21 16:53:00,16,0,1219,"Lower Marsh, Waterloo",1142,"Tooley Street, Bermondsey",52161,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.5034938,-0.07962099,2.4043145897531057,11.0,174
